inputName,DEVICE,BOARD,FUNCTION,DATA_TYPE,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,V_VAL_29,V_VAL_30,V_VAL_31,V_VAL_32,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,M_VAL_33,M_VAL_34,M_VAL_35,M_VAL_36,M_VAL_37,M_VAL_38,M_VAL_39,M_VAL_40,M_VAL_41,M_VAL_42,M_VAL_43,M_VAL_44,M_VAL_45,M_VAL_46,M_VAL_47,M_VAL_48,M_VAL_49,M_VAL_50,M_VAL_51,M_VAL_52,M_VAL_53,M_VAL_54,M_VAL_55,M_VAL_56,M_VAL_57,M_VAL_58,M_VAL_59,M_VAL_60,M_VAL_61,M_VAL_62,M_VAL_63,M_VAL_64,M_VAL_65,M_VAL_66,M_VAL_67,M_VAL_68,M_VAL_69,M_VAL_70,M_VAL_71,M_VAL_72
11,Leon3,Leon3,binary_search,int16_t,8,17299.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Leon3,Leon3,binary_search,int16_t,8,18887.0,0.0,-9904.0,-27021.0,7732.0,-25558.0,-19977.0,-26764.0,-2569.0,-1983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Leon3,Leon3,binary_search,int16_t,8,-5112.0,0.0,21320.0,14476.0,-10633.0,21872.0,30121.0,2823.0,-26699.0,23587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,Leon3,Leon3,binary_search,int16_t,23,-3980.0,0.0,-14617.0,-31102.0,4784.0,15515.0,10270.0,5132.0,-29872.0,29029.0,-929.0,-27374.0,-9392.0,-31502.0,20945.0,7874.0,592.0,-5609.0,-32629.0,-22146.0,-8445.0,32610.0,1667.0,-27478.0,-13192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,Leon3,Leon3,binary_search,int16_t,6,17299.0,0.0,20544.0,25719.0,-11393.0,31379.0,7089.0,6847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Leon3,Leon3,binary_search,int16_t,22,2654.0,0.0,8028.0,20065.0,3617.0,4578.0,8869.0,-29395.0,19949.0,-28898.0,16619.0,27901.0,17252.0,-25398.0,-20991.0,-7058.0,11760.0,-17316.0,-20572.0,17614.0,-3732.0,-16113.0,-3995.0,31646.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Leon3,Leon3,binary_search,int16_t,5,29253.0,0.0,-15694.0,-28849.0,15023.0,-9469.0,-11483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,Leon3,Leon3,binary_search,int16_t,11,29253.0,0.0,13418.0,30264.0,27736.0,-5205.0,15374.0,-20209.0,13927.0,7506.0,-12902.0,6930.0,13328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,Leon3,Leon3,binary_search,int16_t,7,-23521.0,0.0,-26706.0,-16352.0,-10568.0,10533.0,-9470.0,-10745.0,-1931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,Leon3,Leon3,binary_search,int16_t,11,-5112.0,0.0,18889.0,-31194.0,-12455.0,18470.0,-31196.0,-15208.0,9832.0,-846.0,-11879.0,-1294.0,-19838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
