inputName,DEVICE,BOARD,FUNCTION,DATA_TYPE,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,V_VAL_29,V_VAL_30,V_VAL_31,V_VAL_32,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,M_VAL_33,M_VAL_34,M_VAL_35,M_VAL_36,M_VAL_37,M_VAL_38,M_VAL_39,M_VAL_40,M_VAL_41,M_VAL_42,M_VAL_43,M_VAL_44,M_VAL_45,M_VAL_46,M_VAL_47,M_VAL_48,M_VAL_49,M_VAL_50,M_VAL_51,M_VAL_52,M_VAL_53,M_VAL_54,M_VAL_55,M_VAL_56,M_VAL_57,M_VAL_58,M_VAL_59,M_VAL_60,M_VAL_61,M_VAL_62,M_VAL_63,M_VAL_64,M_VAL_65,M_VAL_66,M_VAL_67,M_VAL_68,M_VAL_69,M_VAL_70,M_VAL_71,M_VAL_72
11,Thumb,Thumb,floydwarshall,double,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Thumb,Thumb,floydwarshall,double,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.239207487942689e+18,2.1908270835616973e+18,3.5852053273578045e+18,1.8410749086673144e+18,8.656549191163576e+17,2.6285771597566444e+18,0.0,0.0,3.6464308077167903e+18,1.683526987034919e+18,1.7956605429547008e+18,6.758227934718198e+17,0.0,6.978161871232696e+17,0.0,0.0,2.8723988110182973e+18,1.4107081904918364e+18,3.799087551873024e+18,1.7843322746537247e+18,0.0,4.7135671781739725e+17,0.0,0.0,4.854392215142662e+18,1.2420442063026258e+18,2.4917407386566656e+18,2.357412578457551e+18,0.0,2.2028332007811973e+18,0.0,0.0,4.340330946738782e+18,2.3622045250093056e+18,3.1236858713546424e+18,1.627282156910805e+18,0.0,9.239014788783144e+17,0.0,0.0,3.9002459201632993e+18,1.1693700611194225e+18,1.9639763942747668e+18,8.55459353950421e+17,0.0,4.410377877606892e+17,0.0,0.0,4.273204387473522e+18,1.0127189973779087e+18,2.740581935377023e+18,9.364840837881528e+17,0.0,1.524675869245702e+18,0.0,0.0,3.640636381438411e+18,1.232792778027565e+18,2.9923277669400576e+18,9.734435486805524e+17,7.384390186009887e+17,3.180175205376983e+17,0.0,0.0,2.439918831494234e+18,1.840903247414428e+18,3.879632001287848e+18,9.128210817299252e+17,0.0,0.0,0.0,0.0
12,Thumb,Thumb,floydwarshall,double,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.78796302112732e+18,3.742524825449529e+18,4.3453612124358574e+18,1.644655952458154e+18,0.0,1.5840712125002547e+18,0.0,0.0,4.123669981462266e+18,2.0055918098744607e+18,2.515475621287559e+18,3.9698246652364063e+18,0.0,1.7060136490903798e+18,0.0,0.0,2.541614036336771e+18,3.2817689802718577e+18,3.293666520718115e+18,1.489335641383633e+18,0.0,1.368138123921326e+18,0.0,0.0,3.397121768798814e+18,2.2277400253683464e+18,3.641279320862753e+18,1.839549061405868e+18,0.0,1.988573981216604e+18,0.0,7.833001581661389e+16,2.982974496400474e+18,2.962167888112255e+18,9.225667404816712e+17,2.4188835247874376e+18,0.0,2.8070861710609613e+18,0.0,0.0,2.889539647539512e+18,1.3719193444092475e+18,2.7426567138186363e+18,1.7872851505690706e+18,0.0,1.3140186497737032e+18,0.0,0.0,2.841080321812726e+18,1.935716334100808e+18,1.6494125771988664e+18,2.0645726372453417e+18,0.0,1.716454748946694e+18,0.0,0.0,3.003268182514336e+18,2.6266024368731587e+18,2.18277838356847e+18,1.474319508003881e+17,0.0,1.410258490236076e+18,0.0,0.0,4.213101508486496e+18,2.3965521687494e+18,2.6267253072975626e+18,1.402833900530565e+18,0.0,5.645636928935035e+17,0.0,0.0
38,Thumb,Thumb,floydwarshall,double,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4498361514988667e+18,1.2920284172181832e+18,2.60673481151506e+18,6.943455786701947e+17,0.0,1.0183368146010767e+18,0.0,0.0,1.5726394526673142e+18,1.3596450837915238e+18,2.246999620796285e+18,0.0,0.0,3.9361983698436096e+17,0.0,0.0,1.1397081236200488e+18,8.806936955636941e+17,1.0391711855578972e+18,4.209989134665646e+17,0.0,0.0,0.0,2.752005620671447e+17,1.9589998672084992e+18,1.0999529442555986e+18,2.817119764420231e+18,1.936642672647209e+18,7.697406028152832e+16,0.0,0.0,4.41561945569493e+17,1.9300833985927572e+18,4.3984760078336e+17,1.2925572823111434e+18,6.55419568512041e+17,0.0,0.0,0.0,0.0,8.04976583231144e+17,1.0159006404313088e+18,1.0939829397141586e+18,2.281206252170117e+17,0.0,0.0,0.0,2.9608253844147405e+17,8.529298587312456e+17,3.032661633018102e+17,1.4668357851886387e+18,3.426820402498765e+17,0.0,0.0,0.0,3.677184010506732e+17,6.02431629268353e+17,2.346123652057006e+17,1.005442223266857e+18,6.007119930825114e+17,0.0,0.0,0.0,2.4888253148561408e+17,0.0,2.427068839100416e+17,5.043586280445706e+17,6627663892447232.0,0.0,0.0,0.0,1.4189182094567014e+17
81,Thumb,Thumb,floydwarshall,double,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.972284272747741e+18,2.964720679234044e+18,2.776737451111088e+18,1.8389848745018647e+18,0.0,1.669002438431998e+18,0.0,0.0,4.094969979198243e+18,8.291317541817549e+17,2.655925587352224e+18,0.0,0.0,1.8399991739784888e+18,0.0,0.0,4.5298238043266734e+18,1.7195014956672614e+18,3.47279813048166e+18,0.0,0.0,0.0,0.0,0.0,3.456536903262667e+18,3.0612250896818504e+18,3.098315465177432e+18,1.745293289675817e+17,0.0,0.0,0.0,0.0,3.6522716883614433e+18,1.034038871437869e+18,2.0594887703564124e+18,4.926371297178419e+16,0.0,5.172126405277778e+17,0.0,0.0,4.123790927741321e+18,0.0,2.6006921704867103e+18,2.283422111697469e+17,0.0,1.0144976635942666e+18,0.0,0.0,3.2428704579043983e+18,1.6244385449634693e+18,2.6912916537375457e+18,1.7896427783769293e+18,0.0,3.072236492475597e+16,0.0,0.0,2.639509328993714e+18,1.839300984094851e+18,2.1933220128840745e+18,1.4541764206232863e+18,0.0,8.915148141263585e+17,0.0,0.0,3.1127253896931574e+18,1.3914949119912182e+18,1.867970062594343e+18,6.939120274914673e+17,0.0,7.955660693674394e+17,0.0,6.689255570307809e+17
5,Thumb,Thumb,floydwarshall,double,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.515302173328277e+18,2.560663350165897e+18,3.494754278176719e+18,9.773524499562496e+17,0.0,2.647590189702054e+18,0.0,0.0,5.060964061722706e+18,1.8498501109685944e+18,3.2577185378037924e+18,1.9910177832482893e+18,0.0,2.1176853710587825e+18,0.0,0.0,3.9068012084881e+18,2.1932663501079183e+18,4.1428680042390487e+18,1.4462981449323643e+18,0.0,2.25707458328055e+18,0.0,0.0,3.4667274519068017e+18,3.251757810391712e+18,3.2610363141406065e+18,2.278191356927017e+17,0.0,1.2333351121379656e+18,0.0,3.2569699078242304e+16,3.699995440809247e+18,2.876244902692258e+18,3.76176353015654e+18,7.558916353881539e+17,0.0,3.985369904227287e+17,0.0,0.0,3.167993166297039e+18,1.5200379917607895e+18,2.7703152036932485e+18,1.3126854919250248e+18,0.0,1.6097536051018465e+18,0.0,0.0,3.4054013662338744e+18,2.034903278042481e+18,2.2436286555844767e+18,6.83720791652565e+17,0.0,0.0,0.0,0.0,3.6825668071194624e+18,2.2638974652477604e+18,2.213919301646156e+18,1.777438611625476e+18,0.0,1.383380103861371e+18,0.0,0.0,2.8115914199557734e+18,1.181579862867968e+18,3.241123608805769e+18,8.493244226648146e+17,0.0,1.1993861788018934e+18,0.0,0.0
40,Thumb,Thumb,floydwarshall,double,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.907448155281818e+18,2.332377248448905e+18,3.564773102778843e+18,0.0,0.0,2.486806405349114e+18,0.0,0.0,3.853936414546723e+18,2.854436364433228e+18,3.1402381942770893e+18,1.1797513750309765e+18,0.0,2.2826932042077307e+18,0.0,6.760823469354516e+17,4.287221786338132e+18,1.4755878977457357e+18,3.074876626052317e+18,1.8297058209971569e+18,0.0,6.414989953901527e+17,0.0,0.0,3.652300550541672e+18,1.9855771248361472e+18,4.046263263355208e+18,1.919227954651464e+17,0.0,1.7763088634279365e+18,0.0,0.0,4.463380316660171e+18,9.059442549734769e+17,4.765904069095064e+18,1.2898603177271624e+18,0.0,2.0745080991918328e+18,0.0,0.0,4.705317679869723e+18,2.193002192439345e+18,3.924135009299989e+18,2.371007764857094e+18,0.0,9.495802293476392e+17,0.0,0.0,4.2144544575444746e+18,2.738141569319174e+18,2.534295961820201e+18,1.0677528528829809e+18,9.628276436552909e+16,6.836399088284467e+17,0.0,0.0,3.96488263534746e+18,2.8760599098608845e+18,3.5435112966767247e+18,0.0,0.0,5.863432315333509e+17,0.0,0.0,3.1008415931422474e+18,2.27739589462406e+18,3.138409706440098e+18,2.385543308576293e+18,0.0,1.2898948149044838e+18,0.0,5.06776728991957e+17
70,Thumb,Thumb,floydwarshall,double,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9257590193607148e+18,6.315271121209917e+17,2.762138960351199e+18,4.621982669943603e+17,0.0,0.0,0.0,0.0,6.14462760377385e+17,2.904541384188887e+17,1.080163933978886e+18,0.0,0.0,0.0,0.0,5.569031892243579e+17,6.973376246872801e+17,4.145228930581791e+17,7.091325669547704e+17,0.0,3.2197215462516326e+17,0.0,0.0,1.3456903914494362e+17,1.6936277880424366e+18,4.749095491243868e+17,1.4334254751112233e+18,7.809219488749978e+16,4.1149583446769664e+17,0.0,0.0,1.8653133160841216e+16,3.5978941038592e+17,1.8399206963360563e+17,6.085431959318692e+17,0.0,2.4207944072770355e+17,0.0,0.0,1266277557469184.0,3.549001570551071e+17,1.6637722334173594e+17,3.474419291657339e+17,1.2064127624780186e+17,5.107093213072589e+16,0.0,0.0,9.796889121652736e+16,2.3772609623621632e+17,9.609899989480243e+16,5.808525453421445e+17,1.88210689590952e+17,1.869253519081472e+16,0.0,2.7639482496843776e+16,0.0,2.5837282866180915e+17,1.3674998058817946e+17,4.22854373698175e+17,1.3446345166893875e+17,1.0456867540251443e+17,0.0,3665184161792000.0,1.52613072928768e+17,2.5663765328429056e+16,2.104298439033488e+17,8.923333146338918e+16,3.261532666331136e+16,1.1518267990474752e+16,0.0,0.0,4.021233138846925e+16
23,Thumb,Thumb,floydwarshall,double,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.889387967961104e+18,2.712986942298915e+18,2.208977958951977e+18,2.028935953560633e+18,1.4539262817279672e+18,1.626280226939994e+18,0.0,0.0,3.528107138771583e+18,2.510269708607947e+18,2.8166329556470333e+18,1.853185891808313e+18,0.0,5.284750068505641e+17,0.0,0.0,2.523026517391311e+18,1.1884199247043625e+18,3.1336796074174054e+18,4.457200236678349e+17,0.0,9.892027801219892e+17,0.0,0.0,2.728314409268019e+18,1.5142229496393892e+18,3.2599846312686387e+18,1.895948235474731e+18,0.0,1.541004853868757e+18,0.0,0.0,2.3970650909237576e+18,5.610896141068534e+17,1.607994798814265e+18,2.4708906996591493e+18,0.0,3.8631657151502746e+17,0.0,0.0,2.052843459517088e+18,2.428128768309592e+18,1.788299175167787e+18,5.345652704762921e+17,0.0,2.331299658334208e+16,0.0,0.0,2.310615439434056e+18,3.740046526240522e+17,1.7271029693058908e+18,2.075032978555142e+18,0.0,5.395332763274445e+17,0.0,1.0789813405037363e+17,3.0554713453336986e+18,1.0070991872899154e+18,2.900791499782357e+18,1.2567795862601728e+18,0.0,7726431417139200.0,0.0,0.0,1.393115042374746e+18,6.220147559927644e+17,1.3137532551545487e+18,8.22793138367103e+17,0.0,0.0,0.0,3.548269708123832e+17
72,Thumb,Thumb,floydwarshall,double,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6457226692022764e+18,1.1655987362361508e+18,2.83272843148814e+18,9.736642069203516e+17,0.0,2.2870443840357007e+18,0.0,8.196509574732186e+16,5.250077862676922e+18,1.4514233809462886e+18,4.012293576737161e+18,6.637568903075594e+17,0.0,1.077317573252481e+18,0.0,0.0,3.155533775408988e+18,2.104136776464466e+18,2.6664352692463206e+18,1.2666679066456228e+18,0.0,0.0,0.0,0.0,3.0519619790957445e+18,1.5759529683965706e+18,2.961495261873963e+18,1.5336805945992806e+18,0.0,2.5451382459817e+18,0.0,0.0,3.665303924807565e+18,3.208511544170119e+18,1.969312324204364e+18,3.4711747015632486e+18,0.0,1.6184948599816192e+18,0.0,0.0,3.9282183206076416e+18,2.721724486326944e+18,3.183870389080031e+18,9.97292711801258e+17,0.0,1.6909177667578757e+18,0.0,0.0,4.529159424425591e+18,4.3231241395199017e+18,2.0290217154676e+18,2.393480408139301e+18,0.0,7.46176625523032e+17,0.0,0.0,3.6547398170878935e+18,5.37123009400406e+17,2.145407082851992e+18,1.4044352017774674e+18,0.0,1.7307938924013814e+18,0.0,0.0,3.0066700714906747e+18,2.1589615873213071e+18,3.2908657897242624e+18,1.1228568022543236e+18,0.0,1.4293923290215877e+18,0.0,0.0
