inputName,DEVICE,BOARD,FUNCTION,DATA_TYPE,SS_VAL_1,SV_VAL_1,SV_VAL_2,V_VAL_1,V_VAL_2,V_VAL_3,V_VAL_4,V_VAL_5,V_VAL_6,V_VAL_7,V_VAL_8,V_VAL_9,V_VAL_10,V_VAL_11,V_VAL_12,V_VAL_13,V_VAL_14,V_VAL_15,V_VAL_16,V_VAL_17,V_VAL_18,V_VAL_19,V_VAL_20,V_VAL_21,V_VAL_22,V_VAL_23,V_VAL_24,V_VAL_25,V_VAL_26,V_VAL_27,V_VAL_28,V_VAL_29,V_VAL_30,V_VAL_31,V_VAL_32,M_VAL_1,M_VAL_2,M_VAL_3,M_VAL_4,M_VAL_5,M_VAL_6,M_VAL_7,M_VAL_8,M_VAL_9,M_VAL_10,M_VAL_11,M_VAL_12,M_VAL_13,M_VAL_14,M_VAL_15,M_VAL_16,M_VAL_17,M_VAL_18,M_VAL_19,M_VAL_20,M_VAL_21,M_VAL_22,M_VAL_23,M_VAL_24,M_VAL_25,M_VAL_26,M_VAL_27,M_VAL_28,M_VAL_29,M_VAL_30,M_VAL_31,M_VAL_32,M_VAL_33,M_VAL_34,M_VAL_35,M_VAL_36,M_VAL_37,M_VAL_38,M_VAL_39,M_VAL_40,M_VAL_41,M_VAL_42,M_VAL_43,M_VAL_44,M_VAL_45,M_VAL_46,M_VAL_47,M_VAL_48,M_VAL_49,M_VAL_50,M_VAL_51,M_VAL_52,M_VAL_53,M_VAL_54,M_VAL_55,M_VAL_56,M_VAL_57,M_VAL_58,M_VAL_59,M_VAL_60,M_VAL_61,M_VAL_62,M_VAL_63,M_VAL_64,M_VAL_65,M_VAL_66,M_VAL_67,M_VAL_68,M_VAL_69,M_VAL_70,M_VAL_71,M_VAL_72
11,Arm,Arm,floydwarshall,double,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,Arm,Arm,floydwarshall,double,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6745045850825687e+18,2.9962071188407583e+18,1.744172200132346e+18,1.9101374330311803e+18,0.0,1.3539753146439434e+18,0.0,1.2679476179212698e+17,3.477461983928779e+18,0.0,3.0031376155085373e+18,5.1281346014530765e+17,0.0,0.0,0.0,5.3283508585077146e+17,9.373530415714796e+17,9.661607959750246e+17,1.619567845891375e+18,0.0,0.0,0.0,0.0,5.100973571870556e+17,2.024248323174564e+18,1.885660929807352e+18,1.792397879638229e+18,7.18222916776362e+17,0.0,0.0,0.0,0.0,1.8189149390042565e+18,1.492796354232058e+18,1.2251798969557975e+18,7.899949813884518e+17,0.0,0.0,0.0,1.0287098649955533e+17,1.5651494420199506e+18,4.152512851518423e+17,1.287675725561725e+18,0.0,1.961268898430976e+16,0.0,0.0,1.0243430858463642e+17,1.5274510365942088e+18,1.4647161329287168e+17,1.090625718397698e+18,0.0,2.8859050056954675e+17,0.0,0.0,1.233602568341422e+17,8.268873760715571e+17,2.369612999997522e+17,8.788098198284534e+17,7.741904638118461e+17,3.632894651347763e+16,0.0,0.0,0.0,3.6678543107476685e+17,1.87356558034731e+17,8.14674069629698e+17,1.1995098051405414e+17,6.677018435387392e+16,0.0,0.0,2.589499992519475e+16
12,Arm,Arm,floydwarshall,double,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.197528681598943e+18,1.946017383663534e+18,2.1799498899060165e+18,9.633397927355352e+17,0.0,2.0630437319671808e+17,0.0,0.0,5.917445136853238e+18,4.312722690801664e+17,3.85026322107623e+18,1.680032189326033e+18,0.0,2.845733455021474e+18,0.0,0.0,2.9467227733989786e+18,1.6043408467972588e+18,2.9910078032309125e+18,1.0949203420963144e+18,0.0,2.3571992732017623e+18,0.0,8.483155692067226e+16,4.1513856459415214e+18,2.7589327844446044e+18,4.076253542514426e+18,7.038474894379581e+17,0.0,1.0648201117743186e+18,0.0,0.0,3.697786796826952e+18,2.180994013635543e+18,3.779413440561414e+18,1.58573834700587e+18,0.0,2.886747162882867e+18,0.0,8.038422308286628e+17,4.0337722615078574e+18,1.5105846656630784e+18,2.87686090408172e+18,8.380022016777912e+17,0.0,6.365977848703877e+17,0.0,0.0,4.1472468092966666e+18,1.963022842815578e+18,3.529083230219141e+18,1.4462242027753964e+18,0.0,1.0455941201705042e+18,0.0,0.0,4.027723023409742e+18,2.4204643476302725e+18,2.0448450621808312e+18,6.814765509813207e+17,0.0,1.5787458653700751e+18,0.0,0.0,4.874542414989099e+18,2.5342937627969454e+18,2.4524428186904166e+18,1.4261229311963955e+18,0.0,0.0,0.0,0.0
38,Arm,Arm,floydwarshall,double,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.932741764470538e+18,3.256227325158621e+18,3.764794333958504e+18,8.193283710695506e+17,0.0,3.747960948376208e+17,0.0,0.0,3.821398841823855e+18,1.641575258316079e+18,3.701253831867237e+18,2.8596117656651694e+18,3.554466486938501e+17,3.209291647670026e+17,0.0,0.0,5.414817140110787e+18,1.1744616245897462e+18,2.9217729304193925e+18,1.353852581658493e+18,0.0,8.242353540253614e+17,0.0,0.0,3.326164511022383e+18,2.5172073521013064e+18,3.4856461987301294e+18,1.4302331805389292e+18,0.0,3.642476895183831e+17,0.0,0.0,5.944166018187264e+18,2.621732150117925e+18,2.982043210051748e+18,1.7359800138716938e+18,0.0,5.690639252665139e+17,0.0,0.0,3.41852238824394e+18,2.245008542677336e+18,4.3509857641677455e+18,1.596910484655702e+18,0.0,1.28709916915191e+18,0.0,0.0,4.4981740872432353e+18,2.1986984873049457e+18,3.3123587681461207e+18,2.052893487296152e+18,0.0,1.801632540360966e+18,0.0,0.0,2.907399014909477e+18,7.975133044602307e+17,1.8884472297110897e+18,3.255138533769216e+17,0.0,6.788896749990707e+17,0.0,5.563334360427397e+17,3.0792592794006323e+18,4.3288927272750285e+17,4.0544406062088847e+18,8.320285550040842e+17,0.0,0.0,0.0,0.0
81,Arm,Arm,floydwarshall,double,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.353718050562769e+18,2.7174704758390784e+18,3.5399683953341235e+18,4.6736088640362906e+17,0.0,2.66943418721108e+17,0.0,0.0,2.858947385764086e+18,1.994850680782717e+18,1.833747763179815e+18,9.794836470882632e+17,0.0,5.0563698211055206e+17,0.0,0.0,2.766451519833244e+18,1.1172368547273768e+18,2.431415483442921e+18,9.76009465222398e+17,0.0,1.0181288694644736e+18,0.0,0.0,3.3316310079577784e+18,2.288656130643067e+18,1.990390649303597e+18,1.225170413668008e+18,0.0,1.5194203411038863e+18,0.0,0.0,4.491151231598723e+18,3.109550824745861e+18,3.651398676128989e+18,4.43195338812031e+17,0.0,1.06736548119262e+18,0.0,0.0,2.1406852301665075e+18,1.9719661329569544e+18,2.240381522869748e+18,1.1960318437034555e+18,0.0,2.1215780545379697e+18,0.0,0.0,3.3763429231791964e+18,3.816224814981448e+18,2.0324601632055624e+18,1.5091529640847606e+18,0.0,1.6177855375427502e+18,0.0,0.0,2.3828305385126625e+18,1.6741084329924362e+18,2.1421940349977231e+18,9.96178631644414e+17,0.0,9.05343715466281e+17,0.0,0.0,2.6817561391456584e+18,3.17014147457876e+17,2.364184470573023e+18,1.362071018759258e+18,0.0,0.0,0.0,1.4178570948365517e+17
5,Arm,Arm,floydwarshall,double,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.468324764450816e+17,2.1827716147000115e+17,2.63888391303594e+17,4.058205935317811e+16,2.4791564844793856e+16,0.0,0.0,2.0384572775805747e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,Arm,Arm,floydwarshall,double,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.66907832637404e+18,3.5742555659346903e+18,4.985666206917722e+18,5.759510943042109e+17,0.0,1.9064129748310423e+18,0.0,0.0,2.64208218620271e+18,2.0132947134607524e+18,2.36608442666582e+18,1.2723503201769226e+18,0.0,1.5996383730042143e+18,0.0,0.0,1.7473515754430136e+18,1.0859347207572684e+18,3.68391893154372e+18,8.45537326661632e+16,0.0,9.90365857265746e+17,0.0,0.0,3.7573481663372974e+18,2.2335609773647465e+18,2.0822525093420728e+18,9.66650078649385e+17,0.0,2.19091903022157e+18,0.0,0.0,2.542035699046023e+18,0.0,2.4821150641113006e+18,4.28632135503446e+17,0.0,1.0101600902226904e+18,0.0,0.0,2.557258437532582e+18,1.0695091165499228e+18,1.945277137460134e+18,0.0,0.0,0.0,0.0,0.0,3.0591148519902413e+18,0.0,2.487261328285106e+18,1.4107227590209044e+18,0.0,5.176288743983677e+17,0.0,5.627818484013466e+16,2.1724263441540047e+18,4.0270712878923776e+17,1.827441926555566e+18,1.0449928247490642e+18,0.0,0.0,0.0,0.0,1.5074358018000814e+18,1.0505312022571254e+18,2.45032158588253e+18,2.278012858086195e+16,0.0,0.0,0.0,0.0
70,Arm,Arm,floydwarshall,double,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5098094942722458e+17,3.410182729986212e+17,8.523111085627146e+17,1.344108984491049e+17,1.0964805834558669e+17,0.0,0.0,0.0,2.271613185016464e+17,3.110665454658519e+17,1.3277808932211917e+17,0.0,0.0,0.0,0.0,2.946768128253624e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5476931831005184e+17,1.0337635812140646e+17,2.3836376144071885e+17,4.975996208309862e+16,0.0,0.0,0.0,3.989268703739904e+16,0.0,9.743353213301555e+16,8154102785638400.0,0.0,4.10529037329367e+16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,Arm,Arm,floydwarshall,double,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.290091733538308e+18,3.186503169672741e+18,3.153973843287081e+18,9.357429442315552e+17,2.044877910090711e+17,1.5382262161866752e+17,0.0,0.0,4.610889422253064e+18,3.3783841665161626e+18,1.9137280256906363e+18,2.306485673760129e+18,0.0,8.209095375097692e+17,0.0,0.0,2.638842750069375e+18,1.545302432504873e+18,2.1041430986563256e+18,8.489351955485819e+17,0.0,1.6451041408854262e+18,0.0,2.1468067611541504e+17,3.804971038593253e+18,1.5994230061641236e+18,2.505164401242276e+18,2.220836741613355e+18,0.0,2.666905035589288e+18,0.0,0.0,4.231849006373798e+18,1.4968821394408735e+18,3.1251633401044664e+18,6.84784362994008e+17,0.0,1.0214524869568102e+17,0.0,0.0,3.683006062014759e+18,1.8567715366654444e+18,3.706218401744552e+18,6.885241456374579e+17,0.0,1.8348924922232832e+18,0.0,0.0,2.993586707753861e+18,3.2474392035957146e+18,3.254740785437868e+18,1.184156293489754e+18,0.0,2.215307435076223e+18,0.0,0.0,3.101354790194512e+18,6.489681153165885e+17,2.0238831478751887e+18,4.995144890502349e+17,0.0,1.6192106420513014e+18,0.0,0.0,3.9169931315217695e+18,1.278326715629699e+18,2.8271453863202e+18,2.0183508176810803e+18,0.0,0.0,0.0,0.0
72,Arm,Arm,floydwarshall,double,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0583340082693407e+18,6.263594761899213e+17,1.67915051843951e+18,5.652535677204562e+17,0.0,0.0,0.0,0.0,9.05786200176984e+17,5.392933766341591e+17,1.1550831444670546e+18,4.500467393620869e+17,0.0,0.0,0.0,2.595850402314322e+17,5.473216669427958e+17,2.9733708120876646e+17,1.1655689119832474e+18,2.064559683623977e+17,5.653328871764787e+16,0.0,0.0,4.390010799091876e+17,8.628785148172698e+17,6.036293410283848e+17,1.0829922214829096e+18,3.004457098181345e+17,0.0,0.0,0.0,5.837501364384563e+16,6.136642400577126e+17,1.885630830676541e+17,5.959495959057531e+17,1.088824718351401e+17,0.0,0.0,0.0,1.0748684798210867e+17,4.3295778604580864e+17,2.1771498461069312e+17,6.537242590209638e+17,6.580730852068557e+16,2.293373808620339e+16,0.0,0.0,4.004519273614541e+17,2.4720175616386662e+17,2.58336682217046e+17,4.672040341979792e+17,7.927079404306432e+16,1.607036230833275e+17,0.0,1.3581945874363187e+17,2.941912753624842e+17,7.209677272960205e+16,1.6196457394182554e+17,1.9846681379576218e+17,3.648586743860429e+16,1.7393215241977856e+16,0.0,0.0,4.665187893457715e+16,1.8677423348383744e+16,1.7889153827156787e+17,7.627184171856691e+16,1.0701076374224896e+16,4.761923012368794e+16,0.0,835615415336960.0,8.551352900780032e+16
